Identifyer,mesor,pval_lombout,pwr_lombout,period_lombout,pval_cos,phi_cos,phi_SE_cos,amp_cos,amp_SE_cos,PR_cos,period_auto,pwr_auto,window_start,window_end,window
IND 22,9.14861346052286,3.83820293289682e-8,18.2262485007161,23.2786885245902,8.66862137627322e-13,-141.286944513338,6.15535342947698,11.1797786322651,1.21064529595015,55.2929262029952,23,0.137326518404978,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 22,9.85430944310597,8.07189517252176e-7,15.1802793821459,22.8295819935691,1.98802641016016e-10,-139.987417203976,7.01851157262233,12.7855281614486,1.61342168373703,47.6646848153032,5,0.0076217751823091,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 23,13.8173231986364,2.07184455203596e-8,18.842813473117,24.3150684931507,7.95807864051312e-13,-126.463865673746,6.16566621649768,23.5749624244942,2.54648278233938,55.403836734293,24,0.300797701634758,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 23,13.0189920073505,3.31077952006794e-8,18.3740691053368,24.4827586206897,1.69753100465186e-12,-117.383208739412,6.29715695290702,22.383809263191502,2.46695519844384,54.4135754432768,24,0.408602622929851,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 23,11.0557093803941,7.11294590878138e-9,19.9119213733804,24.2320819112628,4.01900734914307e-14,-121.500493200078,5.73690731920464,19.0193053248978,1.90490174513406,59.0984823929801,24,0.285202780429809,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 24,10.0283377818013,2.26124836972579e-6,14.1501655487975,23.1270358306189,4.19299373000115e-9,-154.493949510688,7.97434726525866,16.4453889447402,2.28858741397118,42.8291545006864,6,0.0363113303045278,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 24,10.2826823354321,7.12131438739428e-6,13.0029902722055,23.9057239057239,1.73056244889835e-8,-119.337810808165,8.36010272946157,16.6795260455719,2.43733101584309,40.4310532864246,6,0.0435972229731698,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 24,10.2464578465695,4.5506253082464e-6,13.4508179316591,24.1496598639456,2.05922434659556e-8,-103.49030230474,8.45883100111897,16.8081774031683,2.47155789745855,40.1300628982657,6,0.0615182843085406,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 25,10.2650156882769,6.1642669032276e-7,15.4498984617078,22.7564102564103,8.27057089480832e-10,-163.823241232979,7.53358860994882,17.9940842593914,2.37488942681138,45.4568570453166,6,0.168865950175166,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 25,9.44756767908101,4.05809798799816e-6,13.5653681975811,22.8295819935691,4.93883822727526e-9,-138.820488524403,7.77323307779338,17.2431227135082,2.41247755107079,42.5572131714843,13,0.0901173871362317,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 25,10.977588244058,5.28290607943183e-7,15.6041913384183,22.6114649681529,1.18880905120022e-10,-128.504197752078,6.81433157786781,20.074115375044,2.49332147456474,48.4389090276265,13,0.105309725140896,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 26,3.31965514528079,0.00583321170391128,6.29475956529505,22.3270440251572,9.51032660704287e-4,-187.254743099996,14.7529630921306,2.62400316354752,0.668914147127812,18.2643610836344,6,0.0687430418942888,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 26,4.06039282426116,0.00338784484350426,6.83813332673584,23.202614379085,8.5430081948612e-5,-108.294725869961,11.9810765302455,2.81721286821048,0.607209049415866,23.7788185760734,6,0.0845681797598005,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 26,5.95770307681091,2.27992245512381e-4,9.53677096809765,22.3270440251572,4.26016195009815e-6,-124.903164406399,10.0730421558445,5.61962997390653,1.03052607511777,30.123492306565,5,0.0551696889980642,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 27,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 27,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 27,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 28,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 28,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
